releaseYear,average_rating
1950.0,7.633333333333333
1951.0,7.824999999999999
1952.0,7.5375
1953.0,7.7
1954.0,7.279999999999999
1955.0,7.833333333333333
1956.0,7.025
1957.0,7.444444444444445
1958.0,7.630769230769231
1959.0,7.566666666666666
1960.0,7.55
1961.0,7.814285714285715
1962.0,7.5125
1963.0,7.5
1964.0,7.528571428571429
1965.0,7.681818181818182
1966.0,7.766666666666667
1967.0,7.7250000000000005
1968.0,7.576923076923077
1969.0,7.554545454545454
1970.0,7.359999999999999
1971.0,7.554545454545454
1972.0,7.640000000000001
1973.0,7.326666666666667
1974.0,7.205882352941177
1975.0,7.56842105263158
1976.0,7.565
1977.0,7.24375
1978.0,7.866666666666667
1979.0,7.5851851851851855
1980.0,7.606060606060606
1981.0,7.26
1982.0,7.695652173913044
1983.0,7.3916666666666675
1984.0,7.658064516129032
1985.0,7.3999999999999995
1986.0,7.575757575757576
1987.0,7.2272727272727275
1988.0,7.417241379310345
1989.0,7.413333333333334
1990.0,7.538775510204081
1991.0,7.254385964912281
1992.0,7.3446428571428575
1993.0,7.239999999999999
1994.0,7.198245614035088
1995.0,7.254838709677419
1996.0,7.231884057971015
1997.0,7.204444444444444
1998.0,7.1923076923076925
1999.0,7.2690721649484535
2000.0,7.2693069306930695
2001.0,7.125773195876289
2002.0,7.152631578947368
2003.0,7.207407407407407
2004.0,7.146590909090909
2005.0,7.13467336683417
2006.0,7.097
2007.0,7.2025210084033615
2008.0,7.073684210526316
2009.0,7.102307692307692
2010.0,7.286885245901639
2011.0,7.148033707865168
2012.0,7.135154394299287
2013.0,7.1701999999999995
2014.0,7.187002096436058
2015.0,7.177934272300469
2016.0,7.228400597907324
2017.0,7.140210249671485
2018.0,7.082477678571428
2019.0,7.049534643226473
2020.0,6.946113445378151
2021.0,6.968715083798882
2022.0,6.85701394585726
2023.0,6.876881233000907
2024.0,6.8197350993377475
2025.0,
